report_month,plant_name,item_name,month_actual
December 2008-09,RSP,Total Crude Steel,165.513
January 2008-09,RSP,Total Crude Steel,168.835
February 2008-09,RSP,Total Crude Steel,154.901
March 2008-09,RSP,Total Crude Steel,174.848
April 2007-08,RSP,Total Crude Steel,132.59
May 2007-08,RSP,Total Crude Steel,155.623
June 2007-08,RSP,Total Crude Steel,173.174
July 2007-08,RSP,Total Crude Steel,176.108
August 2007-08,RSP,Total Crude Steel,166.78
September 2007-08,RSP,Total Crude Steel,175.146
October 2007-08,RSP,Total Crude Steel,190.501
November 2007-08,RSP,Total Crude Steel,180.834
December 2007-08,RSP,Total Crude Steel,185.434
January 2007-08,RSP,Total Crude Steel,192.212
February 2007-08,RSP,Total Crude Steel,179.217
March 2007-08,RSP,Total Crude Steel,185.213
April 2006-07,RSP,Total Crude Steel,138.884
May 2006-07,RSP,Total Crude Steel,173.132
June 2006-07,RSP,Total Crude Steel,164.468
July 2006-07,RSP,Total Crude Steel,165.502
August 2006-07,RSP,Total Crude Steel,164.121
September 2006-07,RSP,Total Crude Steel,170.038
October 2006-07,RSP,Total Crude Steel,179.022
November 2006-07,RSP,Total Crude Steel,173.389
December 2006-07,RSP,Total Crude Steel,183.269
January 2006-07,RSP,Total Crude Steel,170.51
February 2006-07,RSP,Total Crude Steel,157.857
March 2006-07,RSP,Total Crude Steel,149.906
April 2005-06,RSP,Total Crude Steel,122.834
May 2005-06,RSP,Total Crude Steel,113.457
June 2005-06,RSP,Total Crude Steel,109.508
July 2005-06,RSP,Total Crude Steel,106.948
August 2005-06,RSP,Total Crude Steel,108.792
September 2005-06,RSP,Total Crude Steel,115.844
October 2005-06,RSP,Total Crude Steel,164.529
November 2005-06,RSP,Total Crude Steel,154.332
December 2005-06,RSP,Total Crude Steel,158.758
January 2005-06,RSP,Total Crude Steel,173.978
February 2005-06,RSP,Total Crude Steel,157.676
March 2005-06,RSP,Total Crude Steel,174.775
April 2004-05,RSP,Total Crude Steel,95.133
May 2004-05,RSP,Total Crude Steel,124.732
June 2004-05,RSP,Total Crude Steel,115.652
July 2004-05,RSP,Total Crude Steel,127.923
August 2004-05,RSP,Total Crude Steel,119.61
September 2004-05,RSP,Total Crude Steel,135.77
October 2004-05,RSP,Total Crude Steel,143.769
November 2004-05,RSP,Total Crude Steel,141.787
December 2004-05,RSP,Total Crude Steel,155.39
January 2004-05,RSP,Total Crude Steel,151.777
February 2004-05,RSP,Total Crude Steel,135.39
March 2004-05,RSP,Total Crude Steel,156.315
April 2003-04,RSP,Total Crude Steel,126.399
May 2003-04,RSP,Total Crude Steel,119.019
June 2003-04,RSP,Total Crude Steel,120.527
July 2003-04,RSP,Total Crude Steel,138.008
August 2003-04,RSP,Total Crude Steel,139.964
September 2003-04,RSP,Total Crude Steel,134.001
October 2003-04,RSP,Total Crude Steel,142.59
November 2003-04,RSP,Total Crude Steel,122.547
December 2003-04,RSP,Total Crude Steel,143.863
January 2003-04,RSP,Total Crude Steel,144.151
February 2003-04,RSP,Total Crude Steel,121.285
March 2003-04,RSP,Total Crude Steel,119.449
April 2002-03,RSP,Total Crude Steel,106.605
May 2002-03,RSP,Total Crude Steel,127.951
June 2002-03,RSP,Total Crude Steel,119.474
July 2002-03,RSP,Total Crude Steel,120.036
August 2002-03,RSP,Total Crude Steel,119.355
September 2002-03,RSP,Total Crude Steel,112.027
October 2002-03,RSP,Total Crude Steel,116.251
November 2002-03,RSP,Total Crude Steel,109.792
December 2002-03,RSP,Total Crude Steel,124.53
January 2002-03,RSP,Total Crude Steel,142.448
February 2002-03,RSP,Total Crude Steel,132.399
March 2002-03,RSP,Total Crude Steel,144.621
April 2001-02,RSP,Total Crude Steel,104.525
May 2001-02,RSP,Total Crude Steel,110.584
June 2001-02,RSP,Total Crude Steel,100.129
July 2001-02,RSP,Total Crude Steel,100.932
August 2001-02,RSP,Total Crude Steel,104.36
September 2001-02,RSP,Total Crude Steel,94.706
October 2001-02,RSP,Total Crude Steel,99.912
November 2001-02,RSP,Total Crude Steel,111.18
December 2001-02,RSP,Total Crude Steel,127.348
January 2001-02,RSP,Total Crude Steel,128.095
February 2001-02,RSP,Total Crude Steel,121.308
March 2001-02,RSP,Total Crude Steel,131.274
April 2000-01,RSP,Total Crude Steel,98.5
May 2000-01,RSP,Total Crude Steel,102.093
June 2000-01,RSP,Total Crude Steel,101.124
July 2000-01,RSP,Total Crude Steel,95.51
August 2000-01,RSP,Total Crude Steel,107.458
September 2000-01,RSP,Total Crude Steel,104.004
October 2000-01,RSP,Total Crude Steel,113.157
November 2000-01,RSP,Total Crude Steel,100.844
December 2000-01,RSP,Total Crude Steel,100.962
January 2000-01,RSP,Total Crude Steel,114.854
February 2000-01,RSP,Total Crude Steel,102.48
March 2000-01,RSP,Total Crude Steel,101.446
April 2025-26,BSL,Total Crude Steel,325.089
May 2025-26,BSL,Total Crude Steel,406.692
June 2025-26,BSL,Total Crude Steel,341.273
July 2025-26,BSL,Total Crude Steel,353.933
August 2025-26,BSL,Total Crude Steel,311.629
September 2025-26,BSL,Total Crude Steel,299.415
October 2025-26,BSL,Total Crude Steel,347.181
November 2025-26,BSL,Total Crude Steel,374.217
December 2025-26,BSL,Total Crude Steel,404.25100000000003
January 2025-26,BSL,Total Crude Steel,440.159
February 2025-26,BSL,Total Crude Steel,384.148
March 2025-26,BSL,Total Crude Steel,451.385
April 2024-25,BSL,Total Crude Steel,366.737
May 2024-25,BSL,Total Crude Steel,370.565
June 2024-25,BSL,Total Crude Steel,372.977
July 2024-25,BSL,Total Crude Steel,390.904
August 2024-25,BSL,Total Crude Steel,355.193
September 2024-25,BSL,Total Crude Steel,356.742
October 2024-25,BSL,Total Crude Steel,362.126
November 2024-25,BSL,Total Crude Steel,325.257
December 2024-25,BSL,Total Crude Steel,364.082
January 2024-25,BSL,Total Crude Steel,438.662
February 2024-25,BSL,Total Crude Steel,373.487
March 2024-25,BSL,Total Crude Steel,435.6
April 2023-24,BSL,Total Crude Steel,316.418
May 2023-24,BSL,Total Crude Steel,349.18100000000004
June 2023-24,BSL,Total Crude Steel,360.062
July 2023-24,BSL,Total Crude Steel,372.221
August 2023-24,BSL,Total Crude Steel,340.257
September 2023-24,BSL,Total Crude Steel,346.265
October 2023-24,BSL,Total Crude Steel,326.726
November 2023-24,BSL,Total Crude Steel,365.993
December 2023-24,BSL,Total Crude Steel,393.017
January 2023-24,BSL,Total Crude Steel,384.962
February 2023-24,BSL,Total Crude Steel,351.389
March 2023-24,BSL,Total Crude Steel,401.86400000000003
April 2022-23,BSL,Total Crude Steel,324.81600000000003
May 2022-23,BSL,Total Crude Steel,318.028
June 2022-23,BSL,Total Crude Steel,319.40999999999997
July 2022-23,BSL,Total Crude Steel,318.521
August 2022-23,BSL,Total Crude Steel,304.71000000000004
September 2022-23,BSL,Total Crude Steel,342.458
October 2022-23,BSL,Total Crude Steel,365.12
November 2022-23,BSL,Total Crude Steel,331.116
December 2022-23,BSL,Total Crude Steel,364.814
January 2022-23,BSL,Total Crude Steel,381.963
February 2022-23,BSL,Total Crude Steel,344.449
March 2022-23,BSL,Total Crude Steel,401.51099999999997
April 2021-22,BSL,Total Crude Steel,276.533
May 2021-22,BSL,Total Crude Steel,320.662
June 2021-22,BSL,Total Crude Steel,301.617
July 2021-22,BSL,Total Crude Steel,317.527
August 2021-22,BSL,Total Crude Steel,347.852
September 2021-22,BSL,Total Crude Steel,287.998
October 2021-22,BSL,Total Crude Steel,327.676
November 2021-22,BSL,Total Crude Steel,325.866
December 2021-22,BSL,Total Crude Steel,302.574
January 2021-22,BSL,Total Crude Steel,328.391
February 2021-22,BSL,Total Crude Steel,325.232
March 2021-22,BSL,Total Crude Steel,372.082
April 2020-21,BSL,Total Crude Steel,184.008
May 2020-21,BSL,Total Crude Steel,155.452
June 2020-21,BSL,Total Crude Steel,193.857
July 2020-21,BSL,Total Crude Steel,271.876
August 2020-21,BSL,Total Crude Steel,300.913
September 2020-21,BSL,Total Crude Steel,297.017
October 2020-21,BSL,Total Crude Steel,345.92199999999997
November 2020-21,BSL,Total Crude Steel,336.414
December 2020-21,BSL,Total Crude Steel,345.398
January 2020-21,BSL,Total Crude Steel,338.46
February 2020-21,BSL,Total Crude Steel,268.68699999999995
March 2020-21,BSL,Total Crude Steel,343.40899999999993
April 2019-20,BSL,Total Crude Steel,327.341
May 2019-20,BSL,Total Crude Steel,312.737
June 2019-20,BSL,Total Crude Steel,317.843
July 2019-20,BSL,Total Crude Steel,332.802
August 2019-20,BSL,Total Crude Steel,282.775
September 2019-20,BSL,Total Crude Steel,278.549
October 2019-20,BSL,Total Crude Steel,285.934
November 2019-20,BSL,Total Crude Steel,273.938
December 2019-20,BSL,Total Crude Steel,291.059
January 2019-20,BSL,Total Crude Steel,321.348
February 2019-20,BSL,Total Crude Steel,319.743
March 2019-20,BSL,Total Crude Steel,323.305
April 2018-19,BSL,Total Crude Steel,306.378
May 2018-19,BSL,Total Crude Steel,332.878
June 2018-19,BSL,Total Crude Steel,310.948
July 2018-19,BSL,Total Crude Steel,300.035
August 2018-19,BSL,Total Crude Steel,327.621
September 2018-19,BSL,Total Crude Steel,310.823
October 2018-19,BSL,Total Crude Steel,305.68
November 2018-19,BSL,Total Crude Steel,328.514
December 2018-19,BSL,Total Crude Steel,321.644
January 2018-19,BSL,Total Crude Steel,319.776
February 2018-19,BSL,Total Crude Steel,321.195
March 2018-19,BSL,Total Crude Steel,347.858
April 2017-18,BSL,Total Crude Steel,272.97
May 2017-18,BSL,Total Crude Steel,299.693
June 2017-18,BSL,Total Crude Steel,266.365
July 2017-18,BSL,Total Crude Steel,270.023
August 2017-18,BSL,Total Crude Steel,293.677
September 2017-18,BSL,Total Crude Steel,330.275
October 2017-18,BSL,Total Crude Steel,335.995
November 2017-18,BSL,Total Crude Steel,317.882
December 2017-18,BSL,Total Crude Steel,307.49
January 2017-18,BSL,Total Crude Steel,358.756
February 2017-18,BSL,Total Crude Steel,315.221
March 2017-18,BSL,Total Crude Steel,325.241
April 2016-17,BSL,Total Crude Steel,266.105
May 2016-17,BSL,Total Crude Steel,290.28
June 2016-17,BSL,Total Crude Steel,244.848
July 2016-17,BSL,Total Crude Steel,220.34
August 2016-17,BSL,Total Crude Steel,287.539
September 2016-17,BSL,Total Crude Steel,249.888
October 2016-17,BSL,Total Crude Steel,284.504
November 2016-17,BSL,Total Crude Steel,213.451
December 2016-17,BSL,Total Crude Steel,261.271
January 2016-17,BSL,Total Crude Steel,287.29
February 2016-17,BSL,Total Crude Steel,251.796
March 2016-17,BSL,Total Crude Steel,296.421
April 2015-16,BSL,Total Crude Steel,297.745
May 2015-16,BSL,Total Crude Steel,327.896
June 2015-16,BSL,Total Crude Steel,303.765
July 2015-16,BSL,Total Crude Steel,292.369
August 2015-16,BSL,Total Crude Steel,286.022
September 2015-16,BSL,Total Crude Steel,259.364
October 2015-16,BSL,Total Crude Steel,267.298
November 2015-16,BSL,Total Crude Steel,270.736
December 2015-16,BSL,Total Crude Steel,273.327
January 2015-16,BSL,Total Crude Steel,283.96
February 2015-16,BSL,Total Crude Steel,254.391
March 2015-16,BSL,Total Crude Steel,275.202
April 2014-15,BSL,Total Crude Steel,333.203
May 2014-15,BSL,Total Crude Steel,320.145
June 2014-15,BSL,Total Crude Steel,336.03
July 2014-15,BSL,Total Crude Steel,317.51
August 2014-15,BSL,Total Crude Steel,320.415
September 2014-15,BSL,Total Crude Steel,309.38
October 2014-15,BSL,Total Crude Steel,319.005
November 2014-15,BSL,Total Crude Steel,319.045
December 2014-15,BSL,Total Crude Steel,311.884
January 2014-15,BSL,Total Crude Steel,287.981
February 2014-15,BSL,Total Crude Steel,310.83
March 2014-15,BSL,Total Crude Steel,345.608
April 2013-14,BSL,Total Crude Steel,280.746
May 2013-14,BSL,Total Crude Steel,318.339
June 2013-14,BSL,Total Crude Steel,273.721
July 2013-14,BSL,Total Crude Steel,311.318
August 2013-14,BSL,Total Crude Steel,295.807
September 2013-14,BSL,Total Crude Steel,315.54
October 2013-14,BSL,Total Crude Steel,336.912
November 2013-14,BSL,Total Crude Steel,327.243
December 2013-14,BSL,Total Crude Steel,315.052
January 2013-14,BSL,Total Crude Steel,327.436
February 2013-14,BSL,Total Crude Steel,310.452
March 2013-14,BSL,Total Crude Steel,363.157
April 2012-13,BSL,Total Crude Steel,307.876
May 2012-13,BSL,Total Crude Steel,298.431
June 2012-13,BSL,Total Crude Steel,313.297
July 2012-13,BSL,Total Crude Steel,295.14
August 2012-13,BSL,Total Crude Steel,319.25
September 2012-13,BSL,Total Crude Steel,315.081
October 2012-13,BSL,Total Crude Steel,331.28
November 2012-13,BSL,Total Crude Steel,310.49
December 2012-13,BSL,Total Crude Steel,327.064
January 2012-13,BSL,Total Crude Steel,337.024
February 2012-13,BSL,Total Crude Steel,281.713
March 2012-13,BSL,Total Crude Steel,321.838
April 2011-12,BSL,Total Crude Steel,313.457
May 2011-12,BSL,Total Crude Steel,296.737
June 2011-12,BSL,Total Crude Steel,309.117
July 2011-12,BSL,Total Crude Steel,291.571
August 2011-12,BSL,Total Crude Steel,302.532
September 2011-12,BSL,Total Crude Steel,302.841
October 2011-12,BSL,Total Crude Steel,321.474
November 2011-12,BSL,Total Crude Steel,310.285
December 2011-12,BSL,Total Crude Steel,306.102
January 2011-12,BSL,Total Crude Steel,280.49
February 2011-12,BSL,Total Crude Steel,292.476
March 2011-12,BSL,Total Crude Steel,320.254
April 2010-11,BSL,Total Crude Steel,275.081
May 2010-11,BSL,Total Crude Steel,306.742
June 2010-11,BSL,Total Crude Steel,287.91
July 2010-11,BSL,Total Crude Steel,284.057
August 2010-11,BSL,Total Crude Steel,191.016
September 2010-11,BSL,Total Crude Steel,267.893
October 2010-11,BSL,Total Crude Steel,317.575
November 2010-11,BSL,Total Crude Steel,345.095
December 2010-11,BSL,Total Crude Steel,349.864
January 2010-11,BSL,Total Crude Steel,325.624
February 2010-11,BSL,Total Crude Steel,300.004
March 2010-11,BSL,Total Crude Steel,340.684
April 2009-10,BSL,Total Crude Steel,304.89
May 2009-10,BSL,Total Crude Steel,307.542
June 2009-10,BSL,Total Crude Steel,297.01
July 2009-10,BSL,Total Crude Steel,311.16
August 2009-10,BSL,Total Crude Steel,305.01
September 2009-10,BSL,Total Crude Steel,285.082
October 2009-10,BSL,Total Crude Steel,293.786
November 2009-10,BSL,Total Crude Steel,280.024
December 2009-10,BSL,Total Crude Steel,310.602
January 2009-10,BSL,Total Crude Steel,297.645
February 2009-10,BSL,Total Crude Steel,281.76
March 2009-10,BSL,Total Crude Steel,324.005
April 2008-09,BSL,Total Crude Steel,283.217
May 2008-09,BSL,Total Crude Steel,270.723
June 2008-09,BSL,Total Crude Steel,264.486
July 2008-09,BSL,Total Crude Steel,300.031
August 2008-09,BSL,Total Crude Steel,330.186
September 2008-09,BSL,Total Crude Steel,335.827
October 2008-09,BSL,Total Crude Steel,331.196
November 2008-09,BSL,Total Crude Steel,268.552
December 2008-09,BSL,Total Crude Steel,298.0
January 2008-09,BSL,Total Crude Steel,313.294
February 2008-09,BSL,Total Crude Steel,262.48
March 2008-09,BSL,Total Crude Steel,319.46
April 2007-08,BSL,Total Crude Steel,335.443
May 2007-08,BSL,Total Crude Steel,362.578
June 2007-08,BSL,Total Crude Steel,306.01
July 2007-08,BSL,Total Crude Steel,340.366
August 2007-08,BSL,Total Crude Steel,325.306
September 2007-08,BSL,Total Crude Steel,352.94
October 2007-08,BSL,Total Crude Steel,360.135
November 2007-08,BSL,Total Crude Steel,343.79
December 2007-08,BSL,Total Crude Steel,370.479
January 2007-08,BSL,Total Crude Steel,330.021
February 2007-08,BSL,Total Crude Steel,335.767
March 2007-08,BSL,Total Crude Steel,364.047
April 2006-07,BSL,Total Crude Steel,333.679
May 2006-07,BSL,Total Crude Steel,305.68
June 2006-07,BSL,Total Crude Steel,291.877
July 2006-07,BSL,Total Crude Steel,305.107
August 2006-07,BSL,Total Crude Steel,325.102
September 2006-07,BSL,Total Crude Steel,335.654
October 2006-07,BSL,Total Crude Steel,358.41
November 2006-07,BSL,Total Crude Steel,369.6
December 2006-07,BSL,Total Crude Steel,375.55
January 2006-07,BSL,Total Crude Steel,349.024
February 2006-07,BSL,Total Crude Steel,330.5
March 2006-07,BSL,Total Crude Steel,387.166
April 2005-06,BSL,Total Crude Steel,358.835
May 2005-06,BSL,Total Crude Steel,351.681
June 2005-06,BSL,Total Crude Steel,308.514
July 2005-06,BSL,Total Crude Steel,360.55
August 2005-06,BSL,Total Crude Steel,348.652
September 2005-06,BSL,Total Crude Steel,350.18
October 2005-06,BSL,Total Crude Steel,386.406
November 2005-06,BSL,Total Crude Steel,350.018
December 2005-06,BSL,Total Crude Steel,349.427
January 2005-06,BSL,Total Crude Steel,370.023
February 2005-06,BSL,Total Crude Steel,330.135
March 2005-06,BSL,Total Crude Steel,363.36
April 2004-05,BSL,Total Crude Steel,253.455
May 2004-05,BSL,Total Crude Steel,296.123
June 2004-05,BSL,Total Crude Steel,289.374
July 2004-05,BSL,Total Crude Steel,313.614
August 2004-05,BSL,Total Crude Steel,288.27
September 2004-05,BSL,Total Crude Steel,321.073
October 2004-05,BSL,Total Crude Steel,340.026
November 2004-05,BSL,Total Crude Steel,337.728
December 2004-05,BSL,Total Crude Steel,319.749
January 2004-05,BSL,Total Crude Steel,365.94
February 2004-05,BSL,Total Crude Steel,323.333
March 2004-05,BSL,Total Crude Steel,386.361
April 2003-04,BSL,Total Crude Steel,286.023
May 2003-04,BSL,Total Crude Steel,304.945
June 2003-04,BSL,Total Crude Steel,295.095
July 2003-04,BSL,Total Crude Steel,307.573
August 2003-04,BSL,Total Crude Steel,312.934
September 2003-04,BSL,Total Crude Steel,317.008
October 2003-04,BSL,Total Crude Steel,319.332
November 2003-04,BSL,Total Crude Steel,324.748
December 2003-04,BSL,Total Crude Steel,342.346
January 2003-04,BSL,Total Crude Steel,327.033
February 2003-04,BSL,Total Crude Steel,311.129
March 2003-04,BSL,Total Crude Steel,306.265
April 2002-03,BSL,Total Crude Steel,295.527
May 2002-03,BSL,Total Crude Steel,271.76
June 2002-03,BSL,Total Crude Steel,293.103
July 2002-03,BSL,Total Crude Steel,314.7
August 2002-03,BSL,Total Crude Steel,309.215
September 2002-03,BSL,Total Crude Steel,309.147
October 2002-03,BSL,Total Crude Steel,328.124
November 2002-03,BSL,Total Crude Steel,312.462
December 2002-03,BSL,Total Crude Steel,304.381
January 2002-03,BSL,Total Crude Steel,293.729
February 2002-03,BSL,Total Crude Steel,297.395
March 2002-03,BSL,Total Crude Steel,340.515
April 2001-02,BSL,Total Crude Steel,303.199
May 2001-02,BSL,Total Crude Steel,293.486
June 2001-02,BSL,Total Crude Steel,281.541
July 2001-02,BSL,Total Crude Steel,296.556
August 2001-02,BSL,Total Crude Steel,278.382
September 2001-02,BSL,Total Crude Steel,267.434
October 2001-02,BSL,Total Crude Steel,287.91
November 2001-02,BSL,Total Crude Steel,288.473
December 2001-02,BSL,Total Crude Steel,287.975
January 2001-02,BSL,Total Crude Steel,304.607
February 2001-02,BSL,Total Crude Steel,286.655
March 2001-02,BSL,Total Crude Steel,322.184
April 2000-01,BSL,Total Crude Steel,307.223
May 2000-01,BSL,Total Crude Steel,306.532
June 2000-01,BSL,Total Crude Steel,289.117
July 2000-01,BSL,Total Crude Steel,297.71
August 2000-01,BSL,Total Crude Steel,320.42
September 2000-01,BSL,Total Crude Steel,300.05
October 2000-01,BSL,Total Crude Steel,307.88
November 2000-01,BSL,Total Crude Steel,290.486
December 2000-01,BSL,Total Crude Steel,286.154
January 2000-01,BSL,Total Crude Steel,332.77
February 2000-01,BSL,Total Crude Steel,292.572
March 2000-01,BSL,Total Crude Steel,303.639
April 2025-26,ISP,Total Crude Steel,207.02
May 2025-26,ISP,Total Crude Steel,236.638
June 2025-26,ISP,Total Crude Steel,243.453
July 2025-26,ISP,Total Crude Steel,253.662
